timestamp,x_px,y_px
11210.470286407,152.01703444225956,311.8046682023068
11210.735166407,156.22329760161972,312.5385067748265
11211.094648438,159.3417489458563,313.106165604298
11211.359528542,162.40898892028946,313.6717528556631
11211.662249636,165.17738072216576,314.00853629338565
11211.964970678,166.88400494524237,314.25154202154704
11212.286612657,168.20859727313587,314.39662140538246
11212.551492813,167.51415672538835,311.76493745193045
11212.83529474,166.588830899711,308.56299411576146
11213.138015938,167.62228561867488,308.18581043004747
11213.478576511,168.75529115000813,308.6975176644207
11213.762377657,170.9596421005773,310.08223193040664
11214.046179688,177.19103808078125,311.79550140206754
11214.34890099,192.75689915625583,313.4900963107647
11214.651622344,204.76342843657142,314.5410848148339
11214.935423647,207.37299193521136,314.6529224170218
11215.219224219,210.75626880959226,314.74120668506487
11215.540866511,214.47623287846574,314.8277223565694
11215.862508022,218.0371930351203,314.8153465337168
11216.127388594,220.69986735145682,314.80160384660724
11216.430110105,224.15173506457808,314.4837506231245
11216.713911511,225.57869667961893,311.4145964522663
11217.03555323,226.2045456681733,308.94786262475816
11217.300435365,230.0321575714193,309.09855405444875
11217.622076303,235.95353830581683,309.1024466301068
11217.924797969,245.28329477573627,309.36020905113816
11218.246439792,254.30728398449878,309.86725995525836
11218.492401928,259.5316657186433,310.8033786245212
11218.814043803,263.74138719576257,311.84705748338297
11219.097845469,267.4109413559926,312.542569889794
11219.438406667,270.44442484820684,313.13392859659797
11219.703289063,272.34723123876057,314.05780671489606
11220.024931042,271.0081777949417,311.39455201845067
11220.289811928,269.88775454791863,307.4041825910413
11220.649294115,271.17095926083005,306.60316768324947
11220.914176667,273.0296225189534,306.8666202526907
11221.216898594,275.39923270154156,307.3681405421353
11221.519620626,279.56639310879007,307.438763931322
11221.841262761,290.2297226961936,306.3698957035317
11222.106143803,301.03538137270857,305.95158902861743
11222.427786772,306.35845323095566,307.23345192739123
11222.692667813,310.80274475201884,308.8497049399706
11223.052151199,313.30807119306246,309.96192341414957
11223.298112136,314.80837177990276,310.44850621898536
11223.600834324,317.68179055791325,311.0230163967947
11223.903556563,320.44173714992803,311.3452050202277
11224.244119949,317.76256233230913,311.2242980761613
11224.490081772,314.3624935078006,311.70100580541725
11224.830643594,317.36650355659435,312.7750382032058
11225.095526459,322.94641173833446,313.31862185327225
11225.398248803,328.40601083771253,313.8625983325968
11225.682051094002,344.23197349600076,314.5960310933439
11225.98477349,360.3728758032858,314.9662113304589
11226.28749599,365.8786360367377,315.1105763302415
11226.609138594,368.44476551215143,312.07512099106395
11226.874020053,370.2427313991597,308.6307889218615
11227.214583699,372.67546063405416,308.2236818025342
11227.479465157,374.48068482268434,308.0368294706219
11227.820028855002,375.63933500727114,308.1975113825903
11228.084910417,376.84328184245703,309.0731678457601
11228.387633074,377.85566148052965,311.05636205449326
11228.671435574,378.78105671514743,312.15929477591317
11228.99307849,378.6120017682655,309.70408619222
11229.276881042,379.0127676451791,307.5857212558069
11229.560684428,382.9621723643508,308.3105601687324
11229.86340724,388.06740983149075,309.77346131469926
11230.241810834,393.16186235964653,310.653300734459
11230.525613542,394.0974196429514,310.520411213122
11230.847256615,403.9303751660433,312.33883978654364
11231.112138438,415.61743756029387,314.2919340607773
11231.471621928,417.35111330353936,314.3330536297516
11231.736505365,420.7097810272419,314.69882343893164
11232.058148542,421.4312238576521,312.08868633929023
11232.341951459,420.00270021786736,308.75057722575457
11232.66359474,420.40890520250184,307.8102297187032
11232.947397657,421.87109707094953,307.0183222297465
11233.26904099,423.897399518017,305.41720185208703
11233.552843959,425.0202853347346,305.41287755387077
11233.931247969002,425.5464773609013,307.7768987613829
11234.177210626,426.06081566258376,309.2704819900323
11234.555614688,424.03568556999966,307.78837118623284
11234.858337969,421.26516744443245,305.4888955297778
11235.236742136,421.2450160229489,305.62967593152996
11235.501624324,422.66042815087155,306.6064059975487
11235.804347709,423.65071008610136,307.4255669171514
11236.693597813,423.1606592654127,307.8646672761879
11236.958481719,420.9241031719431,308.98710978722
11237.99909323,420.7384490650683,310.63245184882237
11238.680221459,423.0624355604814,311.6596273680061
11238.888343959,424.2220904089364,312.39880796006577
11239.228909011,424.39091102483644,313.2572468580547
11239.645153386,423.19384221658555,314.1066320885794
11240.723607084,423.6248477905855,314.6240763062985
