timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,x,y
4.0,-1.9764715,4.0067816,8.484351,0.052380152,-0.051769305,0.21440738
4.021,-1.7898313,4.0977087,8.091928,0.09025268,-0.184934,0.25350162
4.041,-1.5409778,4.1790648,7.5846496,0.09147438,-0.20692451,0.24128467
4.061,-1.3112668,4.3178487,7.2209406,0.07070557,-0.13606623,0.19241689
4.082,-1.1820544,4.537988,6.95773,0.03771982,-0.0053449133,0.13255386
4.103,-1.282553,4.671986,7.1012993,0.026724568,0.13270657,0.086129464
4.124,-1.4213367,4.782056,7.4123664,0.042606596,0.15103199,0.086129464
4.144,-1.5314065,4.7916274,7.656434,0.06215371,0.07895201,0.092237934
4.165,-1.4261223,4.9064827,7.5702925,0.05971032,0.016645588,0.06902574
4.186,-1.268196,5.0739803,7.508079,0.020616096,-0.027335415,0.017714571
4.207,-1.1246266,5.241478,7.55115,-0.014813046,-0.054212693,-0.034818295
4.227,-1.0432707,5.5046883,7.5846496,-0.036803547,-0.084755056,-0.07269082
4.247,-0.9954142,5.662615,7.5846496,-0.04046863,-0.08719844,-0.086129464
4.268,-0.89013004,5.753542,7.795218,-0.044133715,-0.059099473,-0.1007898
4.29,-0.8709874,5.8971114,7.9340014,-0.039246935,-0.013896775,-0.12155861
4.311,-1.0097711,6.0167527,8.469994,-0.03436016,0.05451812,-0.13499725
4.332,-1.3256238,6.0837517,9.053843,0.008399149,0.026419144,-0.13988402
4.354,-1.4548361,6.1698933,9.431909,0.057266932,-0.060321167,-0.13377555
4.374,-1.4261223,6.1603217,9.891331,0.09880454,-0.20325942,-0.12155861
4.396,-1.3064811,6.2177496,9.714262,0.07437065,-0.20692451,-0.14110571
4.416,-1.6079768,6.0981083,10.17847,-0.030695075,0.039857782,-0.1899735
4.436,-2.009971,5.844469,11.169098,-0.039246935,0.026419144,-0.21685077
4.456,-2.268396,5.8731833,11.240883,-0.0025961008,-0.12384928,-0.20219044
4.476,-2.349752,5.629115,10.901102,-0.0013744063,-0.2545706,-0.13621894
4.499,-2.1966112,5.1936216,10.470394,-0.05635066,-0.4097258,-0.034818295
4.519,-1.995614,4.619344,9.685548,-0.08689302,-0.46103698,0.012827792
4.541,-1.7706888,4.4374895,9.0347,-0.068567604,-0.39873055,0.02015796
4.564,-1.6606189,4.3465624,8.508279,-0.075897776,-0.17516045,0.037261683
4.584,-1.8233309,4.011567,8.62792,-0.07711947,0.0019852535,0.0775776
4.604,-1.9573289,3.8201413,8.910274,-0.03802524,-0.0029015245,0.1227803
4.625,-1.847259,3.6478581,8.948559,0.0132859275,-0.13728791,0.15454435
4.646,-1.5026926,3.5617166,8.69492,0.010842538,-0.21303298,0.15576605
4.668,-1.3112668,3.4516466,8.422137,-1.5271181E-4,-0.21669807,0.124001995
4.689,-1.2107682,3.4133615,8.182856,0.031611346,-0.24235365,0.0787993
4.71,-1.0145568,3.5377884,7.8335032,0.10613471,-0.2533489,0.04703524
4.732,-0.8279166,3.7100716,7.484151,0.15133741,-0.1641652,0.04459185
4.752,-0.59342,3.8823547,7.340582,0.16599774,-0.027335415,0.060473878
4.772,-0.57906306,3.9158542,7.402795,0.15622419,0.16324893,0.059252184
4.793,-0.7896315,3.9637108,7.704291,0.14400724,0.31718245,0.04459185
4.813,-0.91884387,4.0163527,7.9914293,0.13423368,0.36360684,0.05314371
4.833,-1.0767702,4.159922,8.374281,0.11102149,0.31229568,0.083686076
4.855,-1.0193424,4.2795634,8.541779,0.06704049,0.1925696,0.117893524
4.876,-0.91884387,4.3465624,8.426923,-0.027029991,0.069178455,0.10689827
4.896,-0.72741807,4.4662037,8.240283,-0.08689302,0.014202199,0.056808796
4.917,-0.5024927,4.633701,8.096714,-0.14553437,-0.049325917,-0.015271181
4.94,-0.2727818,4.944768,7.986644,-0.16263808,-0.054212693,-0.049478628
4.96,-0.086141616,5.2223353,7.900502,-0.1565296,0.0056503373,-0.05314371
